timestamp,open,high,low,close
2023-01-05T21:00:00+00:00,110.12994,111.16767,109.52298,109.69803
2023-01-05T22:00:00+00:00,109.69803,111.09732,109.36653,110.03613
2023-01-05T23:00:00+00:00,110.03613,110.20446,109.46333,109.97232
2023-01-06T00:00:00+00:00,109.97232,110.66063,109.31925,109.90820
2023-01-06T01:00:00+00:00,109.90820,110.36534,108.78155,109.43571
2023-01-06T02:00:00+00:00,109.43571,109.49219,108.39347,109.41021
2023-01-06T03:00:00+00:00,109.41021,110.88833,108.60774,110.26914
2023-01-06T04:00:00+00:00,110.26914,110.70582,110.09921,110.22760
2023-01-06T05:00:00+00:00,110.22760,110.97828,109.00936,109.40726
2023-01-06T06:00:00+00:00,109.40726,110.21005,108.62673,108.99219
2023-01-06T07:00:00+00:00,108.99219,110.34395,108.51484,109.96587
2023-01-06T08:00:00+00:00,109.96587,110.15382,109.09688,109.58940
2023-01-06T09:00:00+00:00,109.58940,110.88973,108.82945,109.85343
2023-01-06T10:00:00+00:00,109.85343,110.84669,109.22667,110.47560
2023-01-06T11:00:00+00:00,110.47560,110.53127,109.68270,110.03765
2023-01-06T12:00:00+00:00,110.03765,110.77707,108.84427,109.38215
2023-01-06T13:00:00+00:00,109.38215,110.20492,109.10539,109.68932
2023-01-06T14:00:00+00:00,109.68932,110.57367,108.29684,108.52605
2023-01-06T15:00:00+00:00,108.52605,108.86376,107.94036,108.72181
2023-01-06T16:00:00+00:00,108.72181,109.62149,107.56457,108.39223
2023-01-06T17:00:00+00:00,108.39223,109.13922,107.74455,108.02911
2023-01-06T18:00:00+00:00,108.02911,108.37225,107.48747,108.06685
2023-01-06T19:00:00+00:00,108.06685,109.10831,107.93805,108.18093
2023-01-06T20:00:00+00:00,108.18093,108.43485,106.76089,107.52597
2023-01-06T21:00:00+00:00,107.52597,108.47485,107.22298,107.91406
2023-01-06T22:00:00+00:00,107.91406,108.73790,107.03924,107.88239
2023-01-06T23:00:00+00:00,107.88239,108.04557,107.34568,107.83513
2023-01-07T00:00:00+00:00,107.83513,109.03249,107.72977,108.44466
2023-01-07T01:00:00+00:00,108.44466,109.97888,107.51646,109.66443
2023-01-07T02:00:00+00:00,109.66443,110.41475,107.64052,108.71516
2023-01-07T03:00:00+00:00,108.71516,109.65018,107.67961,108.97922
2023-01-07T04:00:00+00:00,108.97922,110.36515,108.40213,109.56172
2023-01-07T05:00:00+00:00,109.56172,110.48099,108.46372,109.08603
2023-01-07T06:00:00+00:00,109.08603,110.35477,108.76288,109.80472
2023-01-07T07:00:00+00:00,109.80472,110.11752,108.54298,109.25948
2023-01-07T08:00:00+00:00,109.25948,110.03085,108.91982,109.32526
2023-01-07T09:00:00+00:00,109.32526,109.46039,108.31573,108.66502
2023-01-07T10:00:00+00:00,108.66502,109.27696,108.40309,108.60015
2023-01-07T11:00:00+00:00,108.60015,109.36652,107.82990,109.07235
2023-01-07T12:00:00+00:00,109.07235,109.54924,108.40214,109.01861
2023-01-07T13:00:00+00:00,109.01861,109.50373,108.55914,108.82740
2023-01-07T14:00:00+00:00,108.82740,109.48567,107.02653,107.79266
2023-01-07T15:00:00+00:00,107.79266,109.29097,106.95477,108.35490
2023-01-07T16:00:00+00:00,108.35490,108.77117,107.48240,108.31185
2023-01-07T17:00:00+00:00,108.31185,109.28473,107.27665,108.35207
2023-01-07T18:00:00+00:00,108.35207,108.96840,106.89682,107.56706
2023-01-07T19:00:00+00:00,107.56706,108.28203,107.28905,108.00176
2023-01-07T20:00:00+00:00,108.00176,108.40063,107.13123,107.88120
2023-01-07T21:00:00+00:00,107.88120,108.40110,107.65811,107.93256
2023-01-07T22:00:00+00:00,107.93256,108.62456,107.57504,107.65645
2023-01-07T23:00:00+00:00,107.65645,108.17073,107.02540,107.71368
2023-01-08T00:00:00+00:00,107.71368,108.66932,107.18738,108.47524
2023-01-08T01:00:00+00:00,108.47524,108.71330,108.03033,108.60712
2023-01-08T02:00:00+00:00,108.60712,109.56299,108.16164,108.72238
2023-01-08T03:00:00+00:00,108.72238,110.02674,107.80876,109.19207
2023-01-08T04:00:00+00:00,109.19207,109.26677,108.57471,109.18884
2023-01-08T05:00:00+00:00,109.18884,110.50857,108.77124,109.41452
2023-01-08T06:00:00+00:00,109.41452,110.14669,108.02021,108.85461
2023-01-08T07:00:00+00:00,108.85461,109.89105,107.82768,108.08643
2023-01-08T08:00:00+00:00,108.08643,108.57882,107.34497,108.39465
2023-01-08T09:00:00+00:00,108.39465,109.06962,108.11600,108.43445
2023-01-08T10:00:00+00:00,108.43445,108.66151,107.46761,108.14556
2023-01-08T11:00:00+00:00,108.14556,108.96804,107.09852,107.26887
2023-01-08T12:00:00+00:00,107.26887,108.01866,107.18907,107.85397
2023-01-08T13:00:00+00:00,107.85397,108.22754,105.85023,106.58941
2023-01-08T14:00:00+00:00,106.58941,107.88785,106.45916,107.10676
2023-01-08T15:00:00+00:00,107.10676,107.86302,106.27602,106.96690
2023-01-08T16:00:00+00:00,106.96690,108.62881,106.30328,107.70494
2023-01-08T17:00:00+00:00,107.70494,108.43717,106.64442,108.25854
2023-01-08T18:00:00+00:00,108.25854,108.85550,107.82330,108.36034
2023-01-08T19:00:00+00:00,108.36034,108.93537,107.46681,107.87043
2023-01-08T20:00:00+00:00,107.87043,108.62056,106.83191,108.45759
2023-01-08T21:00:00+00:00,108.45759,109.16670,106.73922,107.64046
2023-01-08T22:00:00+00:00,107.64046,108.44465,106.44830,107.48792
2023-01-08T23:00:00+00:00,107.48792,107.81746,106.05925,106.93375
2023-01-09T00:00:00+00:00,106.93375,107.42970,105.54509,106.33674
2023-01-09T01:00:00+00:00,106.33674,106.66104,105.27923,106.19155
2023-01-09T02:00:00+00:00,106.19155,107.24485,105.89244,106.30137
2023-01-09T03:00:00+00:00,106.30137,106.82382,105.43530,106.10356
2023-01-09T04:00:00+00:00,106.10356,107.01436,105.77465,106.01079
2023-01-09T05:00:00+00:00,106.01079,106.36580,105.15428,106.09894
2023-01-09T06:00:00+00:00,106.09894,106.85874,105.18159,105.51126
2023-01-09T07:00:00+00:00,105.51126,106.49133,104.50821,106.42785
2023-01-09T08:00:00+00:00,106.42785,107.70804,105.60808,107.15710
2023-01-09T09:00:00+00:00,107.15710,108.35486,106.44599,107.59515
2023-01-09T10:00:00+00:00,107.59515,107.74406,106.36419,106.64201
2023-01-09T11:00:00+00:00,106.64201,107.45111,106.27848,106.69656
2023-01-09T12:00:00+00:00,106.69656,107.28806,105.68783,106.17008
2023-01-09T13:00:00+00:00,106.17008,106.97553,105.48972,105.87537
2023-01-09T14:00:00+00:00,105.87537,106.18118,105.57844,105.75253
2023-01-09T15:00:00+00:00,105.75253,105.99889,105.17817,105.35050
2023-01-09T16:00:00+00:00,105.35050,105.58848,104.21329,104.48030
2023-01-09T17:00:00+00:00,104.48030,105.01314,103.51249,104.28247
2023-01-09T18:00:00+00:00,104.28247,105.24602,104.13074,104.91151
2023-01-09T19:00:00+00:00,104.91151,105.15744,104.53889,104.81782
2023-01-09T20:00:00+00:00,104.81782,105.44027,104.49226,104.85577
2023-01-09T21:00:00+00:00,104.85577,105.95945,104.25213,104.93572
2023-01-09T22:00:00+00:00,104.93572,105.85395,104.30592,104.84728
2023-01-09T23:00:00+00:00,104.84728,105.76898,103.96693,104.58962
2023-01-10T00:00:00+00:00,104.58962,104.82510,103.93366,104.03645
2023-01-10T01:00:00+00:00,104.03645,105.12670,103.51227,104.14358
2023-01-10T02:00:00+00:00,104.14358,104.49990,103.46875,104.37425
2023-01-10T03:00:00+00:00,104.37425,104.47960,103.70023,103.89944
2023-01-10T04:00:00+00:00,103.89944,104.93244,103.32312,103.49133
2023-01-10T05:00:00+00:00,103.49133,104.29465,102.67513,103.32193
2023-01-10T06:00:00+00:00,103.32193,103.98059,102.82806,103.41548
2023-01-10T07:00:00+00:00,103.41548,103.90214,102.16403,103.05770
2023-01-10T08:00:00+00:00,103.05770,104.15909,102.40932,103.49673
2023-01-10T09:00:00+00:00,103.49673,104.27615,102.48591,103.46908
2023-01-10T10:00:00+00:00,103.46908,104.26399,103.26297,103.56245
2023-01-10T11:00:00+00:00,103.56245,104.13003,103.43682,103.90650
2023-01-10T12:00:00+00:00,103.90650,105.11655,103.56704,104.47495
2023-01-10T13:00:00+00:00,104.47495,104.76657,103.72105,104.48456
2023-01-10T14:00:00+00:00,104.48456,105.21910,103.34947,104.31724
2023-01-10T15:00:00+00:00,104.31724,105.15015,103.10019,103.76826
2023-01-10T16:00:00+00:00,103.76826,104.23924,102.54318,103.12826
2023-01-10T17:00:00+00:00,103.12826,103.81433,101.17710,102.10935
2023-01-10T18:00:00+00:00,102.10935,102.41255,101.75990,102.20036
2023-01-10T19:00:00+00:00,102.20036,102.97863,101.42331,102.02602
2023-01-10T20:00:00+00:00,102.02602,102.74453,101.23409,101.96287
2023-01-10T21:00:00+00:00,101.96287,103.18442,101.42710,102.21791
2023-01-10T22:00:00+00:00,102.21791,102.30772,101.53908,102.00875
2023-01-10T23:00:00+00:00,102.00875,102.38028,101.71512,102.01689
2023-01-11T00:00:00+00:00,102.01689,103.98249,101.40843,103.11206
2023-01-11T01:00:00+00:00,103.11206,104.81728,102.08136,103.82755
2023-01-11T02:00:00+00:00,103.82755,103.91914,102.83814,103.63453
2023-01-11T03:00:00+00:00,103.63453,104.14957,102.58104,103.27187
2023-01-11T04:00:00+00:00,103.27187,104.18187,102.59745,103.55426
2023-01-11T05:00:00+00:00,103.55426,104.08978,103.24805,103.38936
2023-01-11T06:00:00+00:00,103.38936,104.09926,102.22876,103.12060
2023-01-11T07:00:00+00:00,103.12060,103.87571,102.38948,103.49968
2023-01-11T08:00:00+00:00,103.49968,104.35137,102.61214,103.20307
2023-01-11T09:00:00+00:00,103.20307,104.91431,102.84311,104.41097
2023-01-11T10:00:00+00:00,104.41097,104.86407,103.23685,103.79617
2023-01-11T11:00:00+00:00,103.79617,106.06696,103.09578,105.02853
2023-01-11T12:00:00+00:00,105.02853,105.26821,104.09413,104.50556
2023-01-11T13:00:00+00:00,104.50556,105.30881,103.69064,104.36288
2023-01-11T14:00:00+00:00,104.36288,104.98179,103.39096,104.38496
2023-01-11T15:00:00+00:00,104.38496,104.87162,103.29141,104.03352
2023-01-11T16:00:00+00:00,104.03352,105.70494,103.74500,105.04481
2023-01-11T17:00:00+00:00,105.04481,106.23360,104.44259,106.02107
2023-01-11T18:00:00+00:00,106.02107,107.07349,104.82862,105.79910
2023-01-11T19:00:00+00:00,105.79910,106.31580,105.55280,105.72364
2023-01-11T20:00:00+00:00,105.72364,106.80493,105.15968,106.03009
2023-01-11T21:00:00+00:00,106.03009,106.35852,104.59921,105.48846
2023-01-11T22:00:00+00:00,105.48846,106.48711,105.05131,105.87968
2023-01-11T23:00:00+00:00,105.87968,106.85989,105.26679,105.83069
2023-01-12T00:00:00+00:00,105.83069,106.93123,104.98350,106.59818
2023-01-12T01:00:00+00:00,106.59818,107.07168,104.87351,105.86605
2023-01-12T02:00:00+00:00,105.86605,106.20344,104.53613,104.88606
2023-01-12T03:00:00+00:00,104.88606,105.52333,103.79152,104.83881
2023-01-12T04:00:00+00:00,104.83881,105.42764,104.14708,104.54211
2023-01-12T05:00:00+00:00,104.54211,105.16192,103.95013,104.56140
2023-01-12T06:00:00+00:00,104.56140,104.80107,103.37673,104.11870
2023-01-12T07:00:00+00:00,104.11870,104.86413,103.83562,104.24574
2023-01-12T08:00:00+00:00,104.24574,105.06044,103.49520,104.27062
2023-01-12T09:00:00+00:00,104.27062,105.12652,103.68293,104.11687
2023-01-12T10:00:00+00:00,104.11687,105.13906,103.07929,103.61869
2023-01-12T11:00:00+00:00,103.61869,103.70694,102.25397,102.79589
2023-01-12T12:00:00+00:00,102.79589,103.70099,101.44311,101.92040
2023-01-12T13:00:00+00:00,101.92040,102.48061,100.87744,101.36814
2023-01-12T14:00:00+00:00,101.36814,102.04938,101.07929,101.27845
2023-01-12T15:00:00+00:00,101.27845,101.78081,99.78787,100.76605
2023-01-12T16:00:00+00:00,100.76605,101.43851,99.49501,100.35725
2023-01-12T17:00:00+00:00,100.35725,101.88023,99.48778,101.01180
2023-01-12T18:00:00+00:00,101.01180,101.75200,99.91374,100.69050
2023-01-12T19:00:00+00:00,100.69050,101.87870,100.60581,100.99123
2023-01-12T20:00:00+00:00,100.99123,102.57956,99.98379,101.63952
2023-01-12T21:00:00+00:00,101.63952,102.71282,101.16967,101.93867
2023-01-12T22:00:00+00:00,101.93867,103.42840,101.45803,102.52724
2023-01-12T23:00:00+00:00,102.52724,103.67876,101.59603,102.94854
2023-01-13T00:00:00+00:00,102.94854,104.16978,102.53047,103.82849
2023-01-13T01:00:00+00:00,103.82849,104.28833,103.25265,104.09233
2023-01-13T02:00:00+00:00,104.09233,104.31247,103.11826,103.24734
2023-01-13T03:00:00+00:00,103.24734,104.15313,102.22172,102.87883
2023-01-13T04:00:00+00:00,102.87883,103.13571,102.37669,102.94427
2023-01-13T05:00:00+00:00,102.94427,104.38257,102.64310,104.07941
2023-01-13T06:00:00+00:00,104.07941,105.96982,103.35738,105.01820
2023-01-13T07:00:00+00:00,105.01820,105.28443,104.52499,105.07420
2023-01-13T08:00:00+00:00,105.07420,105.76453,104.20482,104.67912
2023-01-13T09:00:00+00:00,104.67912,105.55658,103.78617,105.25387
2023-01-13T10:00:00+00:00,105.25387,105.95319,104.96406,105.41657
2023-01-13T11:00:00+00:00,105.41657,106.53820,104.78821,105.90981
2023-01-13T12:00:00+00:00,105.90981,107.39356,105.19458,106.35232
2023-01-13T13:00:00+00:00,106.35232,106.68282,105.70706,106.33190
2023-01-13T14:00:00+00:00,106.33190,106.43461,105.32349,105.98706
2023-01-13T15:00:00+00:00,105.98706,106.54019,104.22563,105.18168
2023-01-13T16:00:00+00:00,105.18168,105.84087,104.56550,104.96933
2023-01-13T17:00:00+00:00,104.96933,106.57842,104.29768,105.88510
2023-01-13T18:00:00+00:00,105.88510,106.60112,104.62114,105.51424
2023-01-13T19:00:00+00:00,105.51424,106.19674,103.80525,104.75669
2023-01-13T20:00:00+00:00,104.75669,105.24777,103.85619,104.48371
2023-01-13T21:00:00+00:00,104.48371,105.26289,103.98532,104.12654
2023-01-13T22:00:00+00:00,104.12654,104.35235,103.70261,103.88498
2023-01-13T23:00:00+00:00,103.88498,105.30130,102.87427,104.71236
2023-01-14T00:00:00+00:00,104.71236,105.59085,103.27107,103.57571
2023-01-14T01:00:00+00:00,103.57571,104.43896,102.83019,103.35498
2023-01-14T02:00:00+00:00,103.35498,104.03790,103.19022,103.65254
2023-01-14T03:00:00+00:00,103.65254,104.65253,102.65842,102.84737
2023-01-14T04:00:00+00:00,102.84737,104.61122,101.83849,103.84484
2023-01-14T05:00:00+00:00,103.84484,104.85100,102.78575,103.62966
2023-01-14T06:00:00+00:00,103.62966,103.69518,102.44366,103.02031
2023-01-14T07:00:00+00:00,103.02031,104.20060,102.31031,103.70071
2023-01-14T08:00:00+00:00,103.70071,104.56277,102.40337,103.37852
2023-01-14T09:00:00+00:00,103.37852,103.53661,102.49368,102.77335
2023-01-14T10:00:00+00:00,102.77335,104.43296,101.82836,103.82730
2023-01-14T11:00:00+00:00,103.82730,104.26681,103.71303,103.99611
2023-01-14T12:00:00+00:00,103.99611,104.85839,103.54073,104.50612
2023-01-14T13:00:00+00:00,104.50612,104.69714,102.50013,103.48213
2023-01-14T14:00:00+00:00,103.48213,103.62941,102.35804,103.28022
2023-01-14T15:00:00+00:00,103.28022,104.03279,102.78348,103.84703
2023-01-14T16:00:00+00:00,103.84703,104.83220,102.97332,103.43689
2023-01-14T17:00:00+00:00,103.43689,104.21800,102.48631,102.68840
2023-01-14T18:00:00+00:00,102.68840,103.21712,102.03807,102.48666
2023-01-14T19:00:00+00:00,102.48666,103.58473,102.40356,102.60593
2023-01-14T20:00:00+00:00,102.60593,103.58379,101.34256,102.22442
2023-01-14T21:00:00+00:00,102.22442,102.77466,101.50743,102.62648
2023-01-14T22:00:00+00:00,102.62648,103.02749,100.83136,101.26501
2023-01-14T23:00:00+00:00,101.26501,101.49825,100.71209,100.87960
2023-01-15T00:00:00+00:00,100.87960,101.88833,100.21418,101.20054
2023-01-15T01:00:00+00:00,101.20054,101.82524,100.67487,100.74569
2023-01-15T02:00:00+00:00,100.74569,101.00297,100.15496,100.83193
2023-01-15T03:00:00+00:00,100.83193,100.94806,99.68473,100.46525
2023-01-15T04:00:00+00:00,100.46525,101.43954,100.10143,100.55844
2023-01-15T05:00:00+00:00,100.55844,101.08841,99.64787,100.89652
2023-01-15T06:00:00+00:00,100.89652,102.08487,100.72148,101.89386
2023-01-15T07:00:00+00:00,101.89386,102.20544,101.67400,101.91181
2023-01-15T08:00:00+00:00,101.91181,101.97715,101.03477,101.85006
2023-01-15T09:00:00+00:00,101.85006,102.13120,101.38753,101.75138
2023-01-15T10:00:00+00:00,101.75138,102.59629,101.19197,101.82786
2023-01-15T11:00:00+00:00,101.82786,102.74971,101.31624,101.97634
2023-01-15T12:00:00+00:00,101.97634,102.24029,101.43724,102.08349
2023-01-15T13:00:00+00:00,102.08349,103.05139,101.38791,101.48046
2023-01-15T14:00:00+00:00,101.48046,102.24630,100.98814,101.69169
2023-01-15T15:00:00+00:00,101.69169,102.67386,100.58404,100.69257
2023-01-15T16:00:00+00:00,100.69257,101.39923,99.67007,100.18679
2023-01-15T17:00:00+00:00,100.18679,101.17017,100.06675,100.25364
2023-01-15T18:00:00+00:00,100.25364,100.96675,99.94158,100.85340
2023-01-15T19:00:00+00:00,100.85340,101.84817,100.27759,101.18900
2023-01-15T20:00:00+00:00,101.18900,101.74962,99.96151,100.44468
2023-01-15T21:00:00+00:00,100.44468,102.52756,100.29982,101.89058
2023-01-15T22:00:00+00:00,101.89058,102.57159,100.80009,101.59304
2023-01-15T23:00:00+00:00,101.59304,102.33954,100.38808,100.64398
2023-01-16T00:00:00+00:00,100.64398,101.01837,99.81592,100.29818
2023-01-16T01:00:00+00:00,100.29818,100.85344,100.15743,100.40644
2023-01-16T02:00:00+00:00,100.40644,100.81368,99.54660,99.74110
2023-01-16T03:00:00+00:00,99.74110,100.99616,99.62762,100.06869
2023-01-16T04:00:00+00:00,100.06869,100.31947,99.31632,100.17748
2023-01-16T05:00:00+00:00,100.17748,101.00012,99.40603,99.98449
2023-01-16T06:00:00+00:00,99.98449,100.34760,99.26974,99.43492
2023-01-16T07:00:00+00:00,99.43492,99.81866,98.42890,99.10487
2023-01-16T08:00:00+00:00,99.10487,99.83509,98.14357,99.10665
2023-01-16T09:00:00+00:00,99.10665,99.72150,97.73245,98.10925
2023-01-16T10:00:00+00:00,98.10925,98.77041,97.55254,97.80982
2023-01-16T11:00:00+00:00,97.80982,97.95928,96.81769,97.65075
2023-01-16T12:00:00+00:00,97.65075,98.23216,96.30013,97.09324
2023-01-16T13:00:00+00:00,97.09324,98.53527,96.14579,97.70197
2023-01-16T14:00:00+00:00,97.70197,98.63000,97.62875,97.98276
2023-01-16T15:00:00+00:00,97.98276,98.89657,96.55272,97.36865
2023-01-16T16:00:00+00:00,97.36865,98.06734,97.00067,97.33505
